year,city,regionid,province,provincecode,envirct04,envirct06,envirct09,eect01,eect02,eect04,fict03,gdpct01,gdpct02,gdpct03,gdpct04,gdp_percapita,eicct01,averagetemperature,averagerelativehumidity,precipitation,sunshinehours,ccnl2s,e2s,egdp2s,hdmsp2s,hviirs2s,panda2s,viirs2s,vl2s,e2m,egdp2m,ccnl2m,hdmsp2m,hviirs2m,panda2m,viirs2m,vl2m
1992,宜昌市,420500,湖北省,420000,,,,392.10001,88.940002,186,,75.610001,,,,3801,298000,,,,,10316.049,2179047052,6938.7954,20927.199,,2978265,,,110196.5144,0.32593402,0.41643876,8.2040958,,103.46056,,
1992,常德市,430700,湖南省,430000,,,,574.15002,89.82,315,,33.7425,,,,,,,,,,4982.7183,1602547920,4958.2578,10825.153,,1645204.8,,,91162.20563,0.27168244,0.23808993,7.9691157,,67.648788,,
1992,郴州市,431000,湖南省,430000,,,,429.97,66.669998,858,,11.4034,,,,,,,,,,5740.6372,1513263411,4732.1133,12799.185,,1200347.1,,,83290.52483,0.24372512,0.26615521,6.1542544,,47.890602,,
1992,衡阳市,430400,湖南省,430000,,,,662.38,107.69,433,,25.0882,,,,,,,,,,7389.0156,1626049234,4876.6016,14612.424,,1065836.1,,,111248.6594,0.31746545,0.42935663,7.2666016,,53.296696,,
1992,怀化市,431200,湖南省,430000,,,,458.47,63.66,232,,8.9766998,,,,,,,,,,4620.0269,1641393585,4573.6406,10479.714,,710613,,,60710.7548,0.16544676,0.14816199,7.2944841,,19.611263,,
1992,娄底市,431300,湖南省,430000,,,,379.09,57.950001,766,,,,,,,,,,,,5387.5415,882582275.8,2693.5723,11675.243,,504017.38,,,117309.362,0.33097887,0.58592552,6.6790061,,47.170971,,
1992,邵阳市,430500,湖南省,430000,,,,687.75,73.580002,329,,13.0108,,,,,,,,,,3584.1062,1359317019,3911.2988,7450.1216,,1016552.8,,,66502.25371,0.18718338,0.15294237,7.6936951,,37.329769,,
1992,湘潭市,430300,湖南省,430000,,,,270.45001,63.07,539,,25.815201,,,,,,,,,,5338.0161,1221558102,3876.6416,11017.926,,1246111.5,,,265529.3978,0.77005512,0.93853384,8.4873352,,188.54665,,
1992,益阳市,430900,湖南省,430000,,,,434.35001,64.68,1123,,9.9499998,,,,,,,,,,2524.8943,854935783.1,2571.9292,5320.5767,,582277.94,,,71770.92177,0.20787673,0.17921227,7.0219183,,35.566528,,
1992,永州市,431100,湖南省,430000,,,,,,284,,10.7116,,,,,,,,,,4149.2251,1428956907,4147.3779,8674.9961,,553596.5,,,65550.02668,0.18520057,0.16684422,7.1862574,,19.156401,,
1992,岳阳市,430600,湖南省,430000,,,,485.20001,77.849998,323,,29.4786,,,,,,,,,,8755.252,1932483346,5758.9082,18293.051,,1455353.1,,,135971.5656,0.3860884,0.51303005,8.9183216,,73.386864,,
1992,张家界市,430800,湖南省,430000,,,,150.10001,16.049999,,,4.6773,,,,,,,,,,1327.8855,581609448.4,1711.2087,2835.0078,,298424.28,,,61927.91034,0.17903845,0.12104928,7.2350578,,23.410542,,
1992,长沙市,430100,湖南省,430000,,,,555.39001,148.08,470,,74.6091,,,,,,,,,,12702.276,4004759573,13147.633,24690.035,,3082255.5,,,360703.7695,1.1083766,0.94350398,9.9736071,,197.00723,,
1992,株洲市,430200,湖南省,430000,,,,355.14999,73.489998,311,,36.4473,,,,,,,,,,6237.5796,1672025371,5031.9712,12742.521,,987372.63,,,155336.3054,0.44472608,0.49065033,9.4692173,,66.838661,,
1992,白城市,220800,吉林省,220000,,,,33.68,22.299999,374,,8.6121998,,,,,,,,,,6048.6494,1927628270,5576.8262,13483.518,,1709317,,,76911.44667,0.21651742,0.16503744,10.382491,,40.135223,,
1992,白山市,220600,吉林省,220000,,,,125.15,75.849998,70,,16.568399,,,,,,,,,,10221.352,1683216560,4802.6265,20603.271,,-348458.34,,,100915.4193,0.27557477,0.43536767,9.6056051,,-12.772452,,
1992,吉林市,220200,吉林省,220000,,,,416.78,189.67,154,,71.0103,,,,,,,,,,33730.059,4625373096,13573.871,66003.453,,6538126,,,190853.6381,0.4896732,0.88141924,9.0318117,,147.02681,,
1992,辽源市,220400,吉林省,220000,,,,120.38,52.509998,235,,12.1989,,,,,,,,,,10247.414,1006632928,3044.7988,20741.98,,1406334.1,,,277468.8166,0.59243071,1.462557,7.7897439,,172.73561,,
1992,四平市,220300,吉林省,220000,,,,301.35001,95.860001,214,,14.92,,,,,,,,,,19821.68,1638826656,5022.4155,39657.328,,3199351,,,212115.6951,0.49037448,1.4041426,7.3505316,,195.03864,,
1992,松原市,220700,吉林省,220000,,,,244.99001,52.869999,111,,,,,,,,,,,,15210.381,2338542509,7150.9502,31230.152,,2874486.8,,,125319.6602,0.33762398,0.50954109,7.9929032,,82.866196,,
1992,通化市,220500,吉林省,220000,,,,218.36,89.660004,144,,13.7517,,,,,,,,,,10706.381,1867455257,5873.4746,22234.18,,2336095,,,137359.069,0.37763417,0.51188374,8.6387243,,96.114502,,
1992,长春市,220100,吉林省,220000,,,,645.72998,239.60001,342,,103.994,,,,,,,,,,61259.758,7347212248,23724.672,118037.61,,12177703,,,425044.6754,0.95924747,1.7731131,8.0197458,,303.32187,,
1992,常州市,320400,江苏省,320000,,,,328.57001,85.720001,751,,144.39999,,,,4404,367500,,,,,24825.996,5467014922,17152.492,45466.336,,4151635,,,1381511.524,3.9154842,4.8254542,8.8843699,,694.40814,,
1992,淮安市,320800,江苏省,320000,,,,,,,,,,,,,172600,,,,,18535.146,2699575531,9309.6055,36220.223,,3124003.5,,,351334.8282,0.92312485,1.5352017,5.4140654,,222.66161,,
1992,连云港市,320700,江苏省,320000,,,,349.72,63.040001,555,,60.150002,,,,1726,150500,,,,,20140.41,2584715396,8848.6221,38560.332,,-5755682.5,,,485048.9249,1.2106546,2.1843743,5.9705491,,-537.22925,,
1992,南京市,320100,江苏省,320000,,,,510.04999,243,783,,246.88,,,,4675,719600,,,,,48824.434,9172774619,26963.875,85456.359,,7881363,,,1577949.41,4.0814657,6.2717457,12.351516,,871.24371,,
1992,南通市,320600,江苏省,320000,,,,779.85999,161.64999,975,,180.49001,,,,2316,349000,,,,,39589.215,6464950933,20707.42,73191.094,,-29129440,,,793330.2573,2.388624,3.3890324,6.1635475,,-2145.9063,,
1992,苏州市,320500,江苏省,320000,,,,566.89001,149.17,668,,359.69,,,,6360,1279800,,,,,59133.676,16996136953,53548.813,106967.89,,12060283,,,2089523.742,6.3302574,5.8326235,10.99289,,1023.6926,,
1992,宿迁市,321300,江苏省,320000,,,,,,,,,,,,,,,,,,10221.098,1911444667,7262.564,21270.035,,1716756.5,,,287104.2909,0.84944099,0.99361444,5.1735029,,143.61197,,
1992,泰州市,321200,江苏省,320000,,,,,,,,,,,,,,,,,,20961.32,4296463507,14010.241,39158.102,,4108330,,,892071.9735,2.4116976,3.0404127,6.6972528,,512.81372,,
1992,无锡市,320200,江苏省,320000,,,,423.89999,151.45,912,,288.14001,,,,6819,1183200,,,,,40492.473,9784424765,29357.658,71477.734,,6220321,,,2173185.99,6.2505608,7.3487859,12.755235,,971.48108,,
1992,徐州市,320300,江苏省,320000,,,,826.73999,149.84,734,,148.22,,,,1797,354100,,,,,31155.428,4879572502,15523.921,58193.531,,5552180,,,589603.2283,1.3915644,2.3055036,7.3735719,,353.56036,,
1992,盐城市,320900,江苏省,320000,,,,779.20001,125.79,520,,127.85,,,,1644,242100,,,,,21356.357,3912034895,14244.72,43098.551,,-27511234,,,331491.3649,0.94394261,1.1090393,5.314929,,-1229.4465,,
1992,扬州市,321000,江苏省,320000,,,,931.13,154.16,749,,225.96001,,,,2426,418400,,,,,26466.77,4610924381,14588.859,48234.039,,5025188,,,847023.041,2.2136979,3.3780315,7.2357144,,551.94257,,
1992,镇江市,321100,江苏省,320000,,,,259.91,75.019997,676,,101.91,,,,2928,245600,,,,,21289.035,3934739160,12332.164,38467.191,,3235688.3,,,1141760.398,3.2116685,4.7006078,8.4212742,,614.82581,,
1992,抚州市,361000,江西省,360000,,,,344.64371,,,,,,,,,,,,,,2739.4055,1282526204,3974.0088,6169.3647,,419913.5,,,69684.64439,0.21059068,0.12875101,5.9462743,,16.983583,,
1992,赣州市,360700,江西省,360000,,,,735.19519,,820,,,,,,,,,,,,6293.6001,2926223186,9125.1045,13255.321,,1311684.1,,,77071.05363,0.23088899,0.14347462,6.3599563,,25.732479,,
1992,吉安市,360800,江西省,360000,,,,454.00729,,579,,,,,,,,,,,,3641.8286,1630814947,4883.6348,7917.5527,,778306.31,,,66259.15223,0.19243518,0.12788942,5.9580541,,23.519804,,
1992,景德镇市,360200,江西省,360000,,,,139.39729,,255,,13.0883,,,,,,,,,,3672.2974,740701916.9,2298.8518,7101.9609,,549275.69,,,148598.2992,0.43645087,0.60798484,7.2265406,,78.253181,,
1992,九江市,360400,江西省,360000,,,,421.202,,219,,22.470699,,,,,,,,,,7914.3872,1981057959,6297.7573,16432.443,,926700.19,,,109383.2683,0.32855222,0.3599728,6.7235856,,36.272655,,
1992,南昌市,360100,江西省,360000,,,,392.27521,,512,,54.533901,,,,,,,,,,14199.063,2690988710,8457.833,27255.211,,1898199.8,,,434196.8655,1.1719358,1.7265275,8.3273373,,198.62286,,
1992,萍乡市,360300,江西省,360000,,,,143.7449,,431,,21.237301,,,,,,,,,,2783.1418,500774437,1531.3865,5817.8433,,433857.56,,,137826.7854,0.39915282,0.64333475,7.9349074,,86.311317,,
1992,上饶市,361100,江西省,360000,,,,603.40613,,,,,,,,,,,,,,6475.0303,1845269635,5781.0859,14278.737,,781101.44,,,85012.99051,0.25313151,0.24850585,5.80159,,25.797722,,
1992,新余市,360500,江西省,360000,,,,100.3353,,311,,16.795401,,,,,,,,,,3511.2207,606789381.9,1839.6024,6855.2861,,211909.75,,,208912.5545,0.57914913,0.9774068,7.7520289,,50.766697,,
1992,宜春市,360900,江西省,360000,,,,481.2944,,337,,,,,,,,,,,,7229.1304,1608353771,5060.0928,15562.973,,893172.75,,,91539.66855,0.27018377,0.33983716,5.816433,,36.131615,,
1992,鹰潭市,360600,江西省,360000,,,,97.591301,,276,,2.062,,,,,,,,,,1904.7236,495901274.1,1592.0192,3904.647,,403400.81,,,154219.4075,0.4476155,0.47183311,7.8109484,,85.994919,,
1992,鞍山市,210300,辽宁省,210000,,,,329.39999,158,356,,157.39999,,,,,,,,,,31716.65,3558337178,10007.85,56222.563,,5675617,,,443239.7219,1.0793351,2.5926158,10.952338,,399.25128,,
1992,本溪市,210500,辽宁省,210000,,,,153.7,95.199997,183,,54.200001,,,,,,,,,,12856.233,1851990908,5325.3931,23291.486,,2146931.8,,,240078.37,0.63143808,1.1464361,11.24743,,164.74728,,
1992,朝阳市,211300,辽宁省,210000,,,,321,73.099998,163,,46.799999,,,,,,,,,,9256.2979,2196931618,6965.5972,18631.557,,2176647.5,,,133476.3746,0.35330939,0.35156509,8.9140348,,71.14151,,
1992,大连市,210200,辽宁省,210000,,,,522.90002,232.60001,416,,244.60001,,,,,,,,,,41036.059,5210074293,15492.694,74051.563,,-38974420,,,567395.4568,1.3534853,2.2847686,9.9632139,,-1867.3549,,
1992,丹东市,210600,辽宁省,210000,,,,234.10001,88.800003,157,,58,,,,,,,,,,10424.746,1756268624,5213.043,20328.789,,-4300222,,,133598.6619,0.35929555,0.5356037,8.3793879,,-190.13176,,
1992,抚顺市,210400,辽宁省,210000,,,,223.2,141.89999,206,,82.199997,,,,,,,,,,20586.059,2775545588,7611.2944,35676.785,,3688862,,,275562.4047,0.67493874,1.3600656,13.958674,,209.73491,,
1992,阜新市,210900,辽宁省,210000,,,,185.60001,80.400002,208,,30.6,,,,,,,,,,9787.3018,1396814462,4088.3347,18173.227,,2114857.3,,,164618.5025,0.39609158,0.70156771,10.339036,,130.45671,,
1992,葫芦岛市,211400,辽宁省,210000,,,,255.7,62.099998,,,56.599998,,,,,,,,,,20110.717,2112824329,6086.2944,38586.453,,-12720112,,,237887.0698,0.60481226,1.4408844,8.5275335,,-784.27948,,
1992,锦州市,210700,辽宁省,210000,,,,295.29999,93.099998,300,,78.199997,,,,,,,,,,28291.715,2350189601,6777.0645,54648.836,,-7138820.5,,,312644.5579,0.68943775,2.1004405,8.2714567,,-456.09329,,
1992,辽阳市,211000,辽宁省,210000,,,,173.5,66.199997,367,,58,,,,,,,,,,24426.422,2709641236,7809.1646,43550.953,,4314600,,,659619.9703,1.6558048,3.8979869,9.9347782,,592.46985,,
1992,盘锦市,211100,辽宁省,210000,,,,108.4,50.700001,274,,68.699997,,,,,,,,,,24832.32,2789845145,8150.2007,44404.512,,-11451287,,,903321.0741,2.3009095,4.8869543,10.257685,,-1939.375,,
1992,沈阳市,210100,辽宁省,210000,,,,577.40002,386.20001,678,,272.89999,,,,,,,,,,70069.414,8522595682,24764.613,124434.94,,11281148,,,842842.865,1.9233439,4.0380201,9.7551832,,559.46246,,
1992,铁岭市,211200,辽宁省,210000,,,,362.10001,90.5,207,,70.900002,,,,,,,,,,33816.785,2352163003,6815.6885,63747.766,,4712498,,,212150.6944,0.52474058,1.9150779,7.3000212,,229.65602,,
1992,营口市,210800,辽宁省,210000,,,,215.60001,74.599998,399,,51.700001,,,,,,,,,,21294.215,2564646419,7820.1484,38878.398,,-8082197,,,547369.3329,1.5103387,2.9451845,10.219862,,-961.9126,,
1992,海东市,630200,青海省,630000,,,,,,,,15.1585,,,,,,,,,,1918.985,995200941.1,3121.728,4134.4707,,512366.16,,,78446.52678,0.23964359,0.11866827,7.9929795,,27.266048,,
1992,西宁市,630100,青海省,630000,,,,,,304,,26.216801,,,,,,,,,,5567.8721,1726982089,5621.5313,10653.592,,1356684,,,237493.6473,0.73869634,0.58563608,12.754241,,122.79679,,
1992,滨州市,371600,山东省,370000,,,,351.79999,47.700001,541,670,,,,,,,,,,,29625.014,3893360179,12381.972,54462.527,,1030618.4,,,576148.0784,1.3778658,2.5677767,7.3462682,,76.873779,,
1992,德州市,371400,山东省,370000,,,,512.29999,77.699997,762,849,17.6147,,,,,,,,,,37590.094,3459076091,10708.086,69370.383,,6383310.5,,,426738.5924,1.0310003,2.8809941,5.901845,,421.00955,,
1992,东营市,370500,山东省,370000,,,,160.5,44.900002,216,319,72.448097,,,,,,,,,,32627.209,4886627827,14754.626,59518.105,,-8956874,,,891770.8213,2.0224507,3.2849088,10.056279,,-776.01495,,
1992,菏泽市,371700,山东省,370000,,,,799,82.199997,832,1553,,,,,,,,,,,14142.136,2416308518,9035.1953,29302.541,,3679271,,,357781.2314,0.74218792,0.94982582,6.1678152,,212.6458,,
1992,济南市,370100,山东省,370000,,,,530.70001,204.60001,645,3188,138.07201,,,,,,,,,,56516.727,7753317443,23015.699,98473.93,,9195528,,,925679.5235,2.2474144,4.428297,8.8151588,,620.02747,,
1992,济宁市,370800,山东省,370000,,,,749.79999,132,702,4944,34.2836,,,,,,,,,,38219.121,5092378577,15814.859,70880.602,,6527294,,,573033.3201,1.4081503,2.7748921,6.9677634,,407.83264,,
1992,聊城市,371500,山东省,370000,,,,537.20001,67.699997,705,856,,,,,,,,,,,25652.396,2442938642,7954.2842,48873.93,,4210947.5,,,391020.58,0.91888142,2.3833108,5.5781646,,336.6618,,
1992,临沂市,371300,山东省,370000,,,,1063.2,109.8,939,814,38.379002,,,,,,,,,,35068.645,5319734979,17674.225,67685.063,,6874231,,,421846.9581,1.0252177,1.6599562,5.9962234,,280.01212,,
1992,青岛市,370200,山东省,370000,,,,673.09998,224.10001,632,22640,139.37,,,,,,,,,,41196.746,6831781448,21971.078,76114.5,,398604.44,,,923110.9783,2.0701585,2.9430707,7.8796616,,24.505676,,
1992,日照市,371100,山东省,370000,,,,107.2,31.200001,560,586,22.8913,,,,,,,,,,9610.377,1746567273,6093.354,18622.576,,-2777278.5,,,482663.2897,1.1629791,1.4377768,5.9138799,,-357.58194,,
1992,泰安市,370900,山东省,370000,,,,649.09998,153.60001,690,1537,30.202499,,,,,,,,,,29103.721,2846352965,8760.7373,53164.688,,4985079.5,,,477301.2025,1.1301426,3.0373337,6.8631439,,447.69083,,
1992,威海市,371000,山东省,370000,,,,239.3,54.5,440,6580,27.3689,,,,,,,,,,12631.667,2211113754,8194.1357,24674.98,,-11580160,,,699048.0815,1.5826331,1.6875824,6.9111443,,-1331.4148,,
1992,潍坊市,370700,山东省,370000,,,,864.90002,152.89999,500,7107,56.509998,,,,,,,,,,56084.078,7710049790,24179.074,104096.71,,3613969.5,,,645264.8706,1.5432216,2.8039663,7.0493865,,155.4892,,
1992,烟台市,370600,山东省,370000,,,,629,150.2,466,26647,42.8578,,,,,,,,,,38488.656,5477583086,17529.467,73009.375,,-16740383,,,609825.9116,1.3252406,2.1602857,7.6136055,,-808.51117,,
1992,枣庄市,370400,山东省,370000,,,,326.70001,84.599998,718,915,48.7015,,,,,,,,,,24090.201,2674609097,7831.4155,42968.324,,3538130,,,658994.1338,1.7093804,4.3113832,7.9433794,,544.88983,,
1992,淄博市,370300,山东省,370000,,,,385.70001,143,650,4727,146.90199,,,,,,,,,,43147.039,5878225940,16491.172,74057.828,,6567375.5,,,1144337.898,2.7594674,5.7953925,12.228503,,759.10822,,
1992,大同市,140200,山西省,140000,,,,113.3136,81.389999,545,,51.5443,,,,,,,,,,27417.078,4308397177,12543.805,51431.422,,5749291,,,344535.2571,0.89023763,1.4926676,13.587927,,269.36221,,
1992,晋城市,140500,山西省,140000,,,,196.923,26.59,208,,39.006699,,,,,,,,,,34989.816,3432918153,9469.1982,62534.77,,4531258,,,400806.2555,1.003374,3.0141542,10.107696,,335.9068,,
1992,晋中市,140700,山西省,140000,,,,,,,,,,,,,,,,,,28580.4,4133321982,12322.792,53810.359,,4991428,,,279303.2307,0.75074619,1.384542,8.7901487,,208.08511,,
1992,临汾市,141000,山西省,140000,,,,358.2323,61.119999,464,,47.922501,,,,,,,,,,52042.414,6345262565,18340.801,95002.547,,9887056,,,342571.3599,0.90201473,2.0646257,8.9361916,,337.54669,,
1992,吕梁市,141100,山西省,140000,,,,307.36719,38.639999,,,30.4837,,,,,,,,,,32902.594,5244459454,15581.139,61798.27,,6041688.5,,,272702.947,0.73610967,1.2301902,9.7468967,,194.39201,,
1992,朔州市,140600,山西省,140000,,,,65.779099,10.4,115,,15.5743,,,,,,,,,,12821.127,2365570459,7388.6636,25802.311,,2147382,,,250209.3512,0.69430381,0.92805153,7.7197046,,133.76331,,
1992,太原市,140100,山西省,140000,,,,267.02399,167.64999,382,,117.0257,,,,,,,,,,36328.637,5320168883,15425.601,65570.813,,5978624.5,,,881220.8772,2.2307613,4.1422334,13.473237,,586.64648,,
1992,忻州市,140900,山西省,140000,,,,275.84961,39.09,227,,28.1495,,,,,,,,,,16260.893,2855470129,9135.6426,32911.078,,3591187.8,,,126302.4969,0.3622674,0.50193298,6.6808457,,95.392395,,
1992,阳泉市,140300,山西省,140000,,,,116.8772,43.830002,263,,32.852402,,,,,,,,,,13370.698,1631637086,4566.9814,25083.965,,1999618.1,,,417658.3176,0.99924254,2.3032792,10.326836,,296.42398,,
1992,运城市,140800,山西省,140000,,,,436.7012,51.48,410,,49.4123,,,,,,,,,,27091.955,3148979613,9756.3232,52192.496,,5703757,,,280435.6136,0.68457401,1.5535513,5.8765421,,281.47388,,
1992,长治市,140400,山西省,140000,,,,,,211,,48.076599,,,,,,,,,,23629.355,3834394999,11495.424,44697.598,,4965082,,,306747.6543,0.82079822,1.3566737,7.6798701,,245.31503,,
1992,安康市,610900,陕西省,610000,,,,286.88589,30.548901,244,,28.393999,,,,991,64799,,,,,1657.7968,1371477341,3947.2769,3773.8901,,663487.44,,,58909.36918,0.16742094,0.059129458,7.6503854,,20.364822,,
1992,宝鸡市,610300,陕西省,610000,,,,337.50909,66.078598,186,,59.2132,,,,1764,134982,,,,,15446.296,2450462554,7173.9053,30768.287,,3061936,,,141424.61,0.39545265,0.7027061,6.8942451,,119.87334,,
1992,汉中市,610700,陕西省,610000,,,,361.1362,56.197102,827,,52.7132,,,,1461,83891,,,,,6620.5356,2082067089,6090.5342,13841,,1261971.4,,,78729.43026,0.22442324,0.20437665,6.4526806,,33.524773,,
1992,商洛市,611000,陕西省,610000,,,,232.5125,17.496,,,18.195801,,,,783,27941,,,,,1319.4468,1162806281,3402.855,2925.2314,,617141.19,,,60148.55643,0.17346185,0.055989239,6.2144594,,22.535906,,
1992,铜川市,610200,陕西省,610000,,,,78.540199,34.465599,202,,11.2925,,,,1445,51503,,,,,4828.0669,585004553,1780.9728,9463.377,,894200.38,,,165058.7767,0.45614186,1.010462,6.886148,,161.04333,,
1992,渭南市,610500,陕西省,610000,,,,493.24579,69.639099,649,,57.898102,,,,1180,196352,,,,,29993.824,2829911032,8741.3711,56596.352,,3682091.5,,,262080.949,0.67134911,1.8880413,5.9372201,,199.46054,,
1992,西安市,610100,陕西省,610000,,,,623.19781,236.4545,624,,144.59891,,,,2336,412543,,,,,37403.863,7060514886,21090.197,66381.031,,6656401.5,,,754150.308,2.0831842,3.0591035,11.229623,,468.47333,,
1992,咸阳市,610400,陕西省,610000,,,,445.34009,71.487503,436,,62.2281,,,,1406,178589,,,,,21590.262,3526849622,10932.064,41315.789,,4133032.8,,,373580.8791,1.0562377,1.7132025,7.5670266,,282.23053,,
1992,延安市,610600,陕西省,610000,,,,183.4749,31.4911,88,,24.5072,,,,1342,78545,,,,,8232.4336,4306696409,14177.255,16265.436,,2573548.3,,,119179.4563,0.38201222,0.17845432,6.4308996,,48.007301,,
1992,榆林市,610800,陕西省,610000,,,,298.4462,30.3538,53,,21.68,,,,731,40178,,,,,9929.4951,4759846395,16180.064,20428.514,,3686507.8,,,116866.137,0.37629649,0.18186486,8.7116365,,58.105488,,
1992,巴中市,511900,四川省,510000,,,,,,,,,,,,,,,,,,656.97046,699564823.4,2031.2311,1456.0431,,238552.45,,,57166.86475,0.16475224,0.045181263,6.0226607,,14.117777,,
1992,成都市,510100,四川省,510000,,,,936.90002,266.70001,756,,,,,,,788000,,,,,20139.342,6463482919,25031.717,40009.492,,6675349.5,,,536053.4979,1.7407551,1.2048339,12.857964,,343.65781,,
1992,达州市,511700,四川省,510000,,,,999.20001,99.099998,,,,,,,,122300,,,,,6632.0381,1274438919,3873.2747,14435.902,,1014946.1,,,80141.23505,0.23280106,0.34034303,6.9470568,,44.821037,,
1992,德阳市,510600,四川省,510000,,,,361.60001,51.799999,607,,,,,,,153300,,,,,4942.3955,1367090605,5462.6343,10750.192,,1766496.5,,,297476.8849,0.92223459,0.71425056,10.39036,,219.68477,,
1992,广安市,511600,四川省,510000,,,,1021.5,91,,,,,,,,,,,,,2134.5825,529960170.1,1840.5214,4435.2549,,516004.09,,,88062.9092,0.28931111,0.289316,5.5976858,,60.186855,,
1992,广元市,510800,四川省,510000,,,,290.20001,39,178,,,,,,,109900,,,,,4380.8345,1254780979,3667.0889,8975.9219,,444245.97,,,78930.84513,0.22409017,0.22636333,6.6637359,,19.753944,,
1992,乐山市,511100,四川省,510000,,,,658.90002,95.800003,329,,,,,,,284300,,,,,3099.3743,971092795,3152.229,6814,,525718.69,,,78931.48282,0.24657582,0.21159792,6.621963,,30.886793,,
1992,泸州市,510500,四川省,510000,,,,443.10001,58.099998,362,,,,,,,105000,,,,,2502.3892,780502540.5,2405.106,5247.6665,,483183.88,,,65296.74908,0.19585809,0.17917699,6.2447734,,29.773996,,
1992,眉山市,511400,四川省,510000,,,,,,,,,,,,,,,,,,1397.3848,567434927.9,2075.552,3225.2588,,504430.97,,,81923.36049,0.2875891,0.16780327,7.0045052,,52.124996,,
1992,绵阳市,510700,四川省,510000,,,,496.39999,72.900002,245,,,,,,,184800,,,,,7954.7837,2257688471,6957.3232,16922.279,,2162146.8,,,116113.4943,0.34239244,0.33252552,8.6302071,,77.777939,,
1992,南充市,511300,四川省,510000,,,,,,2538,,,,,,,168900,,,,,3509.0647,1329185081,4391.4438,7296.0547,,920487.19,,,109726.5709,0.35078111,0.23976149,8.4150219,,54.124168,,
